tokenID,tokenOrder,unitID,unitSeq, col 0, col 1, col 2, col 3, col 4, col 5, col 6, col 7,endNote,kind,POS_dft
305C4C101F349,1,FB4C1480BC68,348,"TC:, , , , , , , , , , 
1C176BA6A73D7,2,FB4C1480BC68,348,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
D8372A131AFB,3,FB4C1480BC68,348,mean;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2034380509A47,4,FB4C1480BC68,348,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30F7E15066504,5,FB4C1480BC68,348,could,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2DB3771A256A2,6,FB4C1480BC68,348,see,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
275629C58AD28,7,FB4C1480BC68,348,through,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
190E35D21ADA4,8,FB4C1480BC68,348,all,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
170197D1E1FF1,9,FB4C1480BC68,348,that.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
31AC918776777,1,11B8D7030834B,349,"TC:, , , , , , , , , , 
285DA4615F9FA,2,11B8D7030834B,349,My,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1B8A7D1FF6892,3,11B8D7030834B,349,experience,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1C42F235929E3,4,11B8D7030834B,349,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3266DCB6FE65A,5,11B8D7030834B,349,been,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30218F21F9F75,6,11B8D7030834B,349,through,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2C51D8FB21C1F,7,11B8D7030834B,349,all,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
124C2A7733F67,8,11B8D7030834B,349,that.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22FCD6A22F8BD,1,266A90256A3F4,350,"TC:, , , , , , , , , , 
1138CABB494E7,2,266A90256A3F4,350,And,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
36EEC28F308CF,3,266A90256A3F4,350,as,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1E674009632C8,4,266A90256A3F4,350,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1AD3B9B3C62B2,5,266A90256A3F4,350,county,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
13B3CF8F83159,6,266A90256A3F4,350,commissioner;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1E04A89D706D6,7,266A90256A3F4,350,my,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1D293BE280EF0,8,266A90256A3F4,350,point,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3EF7EC2DC053,9,266A90256A3F4,350,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
21D63C2405844,10,266A90256A3F4,350,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
319E44AEF3C2D,11,266A90256A3F4,350,make,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2D992AC2A8EF3,12,266A90256A3F4,350,sure,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2B672E45A1C96,13,266A90256A3F4,350,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3F6B45E3637,14,266A90256A3F4,350,every,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1FE5DA90091ED,15,266A90256A3F4,350,department,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16D1A24BEC3BD,16,266A90256A3F4,350,in,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
368C0DD206560,17,266A90256A3F4,350,there,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1475BA528C5AF,18,266A90256A3F4,350,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
34E37324EC818,19,266A90256A3F4,350,someone,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2A6F7E2115034,20,266A90256A3F4,350,in,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
371D77F264C57,21,266A90256A3F4,350,there;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
15D9AE6B1F8D0,22,266A90256A3F4,350,some,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
93C76429050B,23,266A90256A3F4,350,black,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2BFEC7E8ECB22,24,266A90256A3F4,350,man,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1DA6D221FF372,25,266A90256A3F4,350,there,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
32B1EF7292556,26,266A90256A3F4,350,who,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
294297D9383BE,27,266A90256A3F4,350,would,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
367035D4F384E,28,266A90256A3F4,350,be;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7CB45A7AB7BF,29,266A90256A3F4,350,have,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
228B1763B77A9,30,266A90256A3F4,350,some,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
12BFE95095D1D,31,266A90256A3F4,350,says;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2A72146C00258,32,266A90256A3F4,350,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1AEA1ACB93233,33,266A90256A3F4,350,some,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
34A0A10A67836,34,266A90256A3F4,350,leadership,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
6BD56BAD715F,35,266A90256A3F4,350,roles;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
200EC6310FDF7,36,266A90256A3F4,350,some,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30BB580FBCB57,37,266A90256A3F4,350,involvement,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
62EC6B82E9DA,38,266A90256A3F4,350,in,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
25E12F8F1F6D1,39,266A90256A3F4,350,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
5CB88916294E,40,266A90256A3F4,350,county,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
FEE900853E80,41,266A90256A3F4,350,commission.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
18B3DA43968C1,1,32C9455388C26,351,"TC:, , , , , , , , , , 
15D3AF2A9527F,2,32C9455388C26,351,That,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
186908BDDC24F,3,32C9455388C26,351,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1754FCF32AA9B,4,32C9455388C26,351,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
285E122AB2611,5,32C9455388C26,351,movement;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
26E3BD2B53A8B,6,32C9455388C26,351,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
19CD8DB717CFB,7,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
E621B35D64C,8,32C9455388C26,351,try,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1AE4C94A77BD4,9,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1FA846142DDB4,10,32C9455388C26,351,get,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
27792261ACF9B,11,32C9455388C26,351,employees;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30F322D191723,12,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2697D41F42B4B,13,32C9455388C26,351,get,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11AC65490557C,14,32C9455388C26,351,people,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
A02A99BE72E3,15,32C9455388C26,351,enough,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
21DABFF8C095E,16,32C9455388C26,351,wages,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
81EDD5611451,17,32C9455388C26,351,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
30AF7B16A3331,18,32C9455388C26,351,money,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
5F05C8A779,19,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
56272E654F5F,20,32C9455388C26,351,go,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
76CFFB0594A5,21,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
9A1047A7781C,22,32C9455388C26,351,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
276B040FEA61E,23,32C9455388C26,351,restaurants,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
23B1B7B9005BA,24,32C9455388C26,351,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1EA4173E62563,25,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16B9D81533F9,26,32C9455388C26,351,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2EE4851D1B530,27,32C9455388C26,351,motels,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
178E9EA63996C,28,32C9455388C26,351,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
90D9D8F77E8C,29,32C9455388C26,351,bars,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
28E8B50913138,30,32C9455388C26,351,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
F7160AEC1A49,31,32C9455388C26,351,places,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11121596E4A70,32,32C9455388C26,351,they,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
18E58982124A4,33,32C9455388C26,351,wanted,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
26A84CB05D3C7,34,32C9455388C26,351,to,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
289974993DB3A,35,32C9455388C26,351,go.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
33C86CD45F083,1,17F9C6604526C,352,"TC:, , , , , , , , , , 
25B3AA0FC1FC3,2,17F9C6604526C,352,So;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
5E713481C18A,3,17F9C6604526C,352,this,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3095AFF0775E2,4,17F9C6604526C,352,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1CE8E27AF2628,5,17F9C6604526C,352,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B7479A1097C7,6,17F9C6604526C,352,mission;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
108EF227F2F63,7,17F9C6604526C,352,so;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3017A0FD11508,8,17F9C6604526C,352,what,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
80C651662159,9,17F9C6604526C,352,we,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2D891E56ACEFA,10,17F9C6604526C,352,call,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2FF644774923B,11,17F9C6604526C,352,economic,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2CB3EDA3F8435,12,17F9C6604526C,352,development;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2B718C7BA9821,13,17F9C6604526C,352,well,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
65B181ACDFEC,14,17F9C6604526C,352,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
19269DFBDC47C,15,17F9C6604526C,352,economic,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
306AB9855C997,16,17F9C6604526C,352,development,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
238F51302396C,17,17F9C6604526C,352,kind,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
20541D9B4AE7D,18,17F9C6604526C,352,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
93C88B7B2F2A,19,17F9C6604526C,352,thing,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
27E4359760881,20,17F9C6604526C,352,is,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2377F28509FF,21,17F9C6604526C,352,still,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
957321F2DDCD,22,17F9C6604526C,352,a,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
93E0CA71FF86,23,17F9C6604526C,352,movement,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22DDBA9C2D77F,24,17F9C6604526C,352,(laughter).",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2700C8D96866D,1,1583400D107A1,353,"DM:, , , , , , , , , , 
131400136B2A8,2,1583400D107A1,353,Speaking,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1E34810CE19F6,3,1583400D107A1,353,about,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
8C48B17CE564,4,1583400D107A1,353,politics;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2ADDB87792B60,5,1583400D107A1,353,what,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11C1EAEBFC0A6,6,1583400D107A1,353,do,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
21BBA29CC65E0,7,1583400D107A1,353,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2C8A70D9DA2E4,8,1583400D107A1,353,think,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2AB0893C2A9D8,9,1583400D107A1,353,about,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16DD68019C746,10,1583400D107A1,353,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
46A662EC4FDF,11,1583400D107A1,353,election,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3557E708FB872,12,1583400D107A1,353,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
292FC1250AB3E,13,1583400D107A1,353,Barack,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2739996C96E72,14,1583400D107A1,353,Obama?",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
26A23AE5F5D0D,1,36014AE924F07,354,"TC:, , , , , , , , , , 
289CD55AFB2BF,2,36014AE924F07,354,What,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
14C04575F9F84,3,36014AE924F07,354,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
98D79694E731,4,36014AE924F07,354,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3A042B86B987,5,36014AE924F07,354,now?",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
F5CE6B6FF986,1,2A4F2AC6CCBE5,355,"DM:, , , , , , , , , , 
2A13B4C98C868,2,2A4F2AC6CCBE5,355,What,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1A0DC77D6E266,3,2A4F2AC6CCBE5,355,do,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1805C7CD1343C,4,2A4F2AC6CCBE5,355,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2F8502A31B757,5,2A4F2AC6CCBE5,355,think,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2908525AEF8ED,6,2A4F2AC6CCBE5,355,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
23C72ACF58477,7,2A4F2AC6CCBE5,355,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
67651AEC7F56,8,2A4F2AC6CCBE5,355,election,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2DD2666164ADC,9,2A4F2AC6CCBE5,355,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
15EA5DA7DABDD,10,2A4F2AC6CCBE5,355,Barak,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1F0056D5DDD11,11,2A4F2AC6CCBE5,355,Obama?",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
320AA992762DE,1,2EE314057B75B,356,"DM:, , , , , , , , , , 
326B038F49A33,2,2EE314057B75B,356,Did,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
E5E677CDAD55,3,2EE314057B75B,356,you,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
829465A4FF3E,4,2EE314057B75B,356,think—,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
245D422A46F8D,5,2EE314057B75B,356,this,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1676E52859B53,6,2EE314057B75B,356,milestone,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11CE66771392E,7,2EE314057B75B,356,would,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
38820498318E7,8,2EE314057B75B,356,come,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
430E479151B3,9,2EE314057B75B,356,sooner,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2F3A509E38E81,10,2EE314057B75B,356,or,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2B6692FA67AEA,11,2EE314057B75B,356,later,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
240FF3AD77C7D,12,2EE314057B75B,356,than,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
943F82215E44,13,2EE314057B75B,356,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2274249C781E8,14,2EE314057B75B,356,present,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22E92873CD83B,15,2EE314057B75B,356,time?",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
349101E079EB1,1,1CAAB3E9A6F5C,357,"TC:, , , , , , , , , , 
24C53D0EC880,2,1CAAB3E9A6F5C,357,I’m;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
20C1D88DF0223,3,1CAAB3E9A6F5C,357,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1AA9AB2F9E35B,4,1CAAB3E9A6F5C,357,figured,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B0502F0A1F84,5,1CAAB3E9A6F5C,357,it,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11823271FFB36,6,1CAAB3E9A6F5C,357,would,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
29ABC37E9CD1F,7,1CAAB3E9A6F5C,357,come,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3350AAA55864,8,1CAAB3E9A6F5C,357,if,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2C895FD89DF7E,9,1CAAB3E9A6F5C,357,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
17038E23BAACF,10,1CAAB3E9A6F5C,357,right,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2027CE70241AA,11,1CAAB3E9A6F5C,357,person,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
24644AA734523,12,1CAAB3E9A6F5C,357,would,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
28221E49D579E,13,1CAAB3E9A6F5C,357,come,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
565C5719DA91,14,1CAAB3E9A6F5C,357,along.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
E4611E7DEF92,1,2B5FFCB7B0B71,358,"TC:, , , , , , , , , , 
302E14C2953E7,2,2B5FFCB7B0B71,358,And,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2CA4F156647CD,3,2B5FFCB7B0B71,358,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
32B84C77EAA76,4,2B5FFCB7B0B71,358,was;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2ABE4521301A,5,2B5FFCB7B0B71,358,when,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
25C3CF0718FB3,6,2B5FFCB7B0B71,358,Obama,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3159DEDB42F07,7,2B5FFCB7B0B71,358,came,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B1131F51EE39,8,2B5FFCB7B0B71,358,around;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1749FE1C9E2E0,9,2B5FFCB7B0B71,358,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
28061C95A5BA7,10,2B5FFCB7B0B71,358,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
838076C2E360,11,2B5FFCB7B0B71,358,optimistic;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
318E27D5CBEAD,12,2B5FFCB7B0B71,358,because,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
18A606EE8F028,13,2B5FFCB7B0B71,358,he,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
31E7DDE46173E,14,2B5FFCB7B0B71,358,had,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
33F764BEA7FE8,15,2B5FFCB7B0B71,358,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
35841E19ACB52,16,2B5FFCB7B0B71,358,kind,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1078447A45232,17,2B5FFCB7B0B71,358,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2227F67202B60,18,2B5FFCB7B0B71,358,same,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
7CA158057848,19,2B5FFCB7B0B71,358,mindset,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1817075504874,20,2B5FFCB7B0B71,358,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
15CA6042655,21,2B5FFCB7B0B71,358,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2827DB63823F4,22,2B5FFCB7B0B71,358,had;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
38A363AF91E20,23,2B5FFCB7B0B71,358,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
18CFBB1045F03,24,2B5FFCB7B0B71,358,realized,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1C06130A3B300,25,2B5FFCB7B0B71,358,early,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
10B8E889C283D,26,2B5FFCB7B0B71,358,on,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
FE22BAB8589C,27,2B5FFCB7B0B71,358,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2338DE466DB6E,28,2B5FFCB7B0B71,358,I,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
17CD7501864B8,29,2B5FFCB7B0B71,358,could,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
1CC5F17A458FB,30,2B5FFCB7B0B71,358,not,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
152BA061BEBEE,31,2B5FFCB7B0B71,358,fight,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3789D73E0575C,32,2B5FFCB7B0B71,358,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
5471B04ED363,33,2B5FFCB7B0B71,358,battle,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
22C1D83CEBAD2,34,2B5FFCB7B0B71,358,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
94E39CC0AD3D,35,2B5FFCB7B0B71,358,desegregation;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
72A0E5D5FAC,36,2B5FFCB7B0B71,358,uh;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2F1BA3987A47B,37,2B5FFCB7B0B71,358,from,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2B65AE5CD3F4,38,2B5FFCB7B0B71,358,the,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
19AA23EF9CECA,39,2B5FFCB7B0B71,358,battlefield,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
35D7CEE162182,40,2B5FFCB7B0B71,358,of;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
140C1164D7A56,41,2B5FFCB7B0B71,358,uh;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B8B429A0E3FB,42,2B5FFCB7B0B71,358,protesting,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
341BF5BCB5916,43,2B5FFCB7B0B71,358,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
B69D8FE223E7,44,2B5FFCB7B0B71,358,this,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3A33BA9D558D,45,2B5FFCB7B0B71,358,kind,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
91F2799B1215,46,2B5FFCB7B0B71,358,of,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
24F793BFC1E18,47,2B5FFCB7B0B71,358,thing;,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
67B8D48D44A4,48,2B5FFCB7B0B71,358,and,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
3560905455724,49,2B5FFCB7B0B71,358,with,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
38BE61B1D3E91,50,2B5FFCB7B0B71,358,language,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
300EF6AAF82FD,51,2B5FFCB7B0B71,358,that,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
122EB27E9CE0A,52,2B5FFCB7B0B71,358,was,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
11BEEC1318F4B,53,2B5FFCB7B0B71,358,with,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
16876361BC194,54,2B5FFCB7B0B71,358,no,undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
2BD18D93752EE,55,2B5FFCB7B0B71,358,substance.",undefined,undefined,undefined,undefined,undefined,undefined,undefined, , , 
